Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,Season
25.283915878321025,79.98532171431829,2483.4605835976417,13,1,0,17.933587538530254,1,0,0
38.80359063928856,33.97539130737519,1472.010666372399,8,1,0,44.74888070298514,6,0,1
14.318022701232582,49.26824520925014,2299.241836004585,10,1,0,40.3850811442925,0,0,2
13.792853082621493,41.13455056490295,946.1400771120902,11,0,1,9.45053683523902,6,0,2
30.00170737903555,25.72815724705184,946.5326127957384,6,0,0,7.041406873594647,6,1,1
8.550607628649498,40.5474868730422,873.9328078809901,4,1,0,27.98070611699237,3,0,2
10.868588935253358,34.10502894009454,1663.6349901134074,11,1,0,49.79355890217412,3,0,2
18.79664743103947,78.9559618941147,2032.837413497459,10,1,0,4.518863936848644,1,1,0
35.31211586383812,21.4357673660395,1939.840100638096,7,0,0,3.372701254896532,0,0,1
19.587065099530367,82.91541726868361,2152.7811288345683,0,0,0,4.01002177161795,6,1,0
10.155918633450204,49.13402596204999,2937.6911785933985,4,0,0,43.18279975806181,4,1,2
20.401774465066133,71.95290180890696,2172.314536762905,3,0,1,25.484902377990597,3,0,0
36.98315339613368,26.58916119911484,1318.929909756105,6,0,1,27.96100577082922,0,1,1
5.6281467375252605,36.60976328470428,1721.6424393770917,11,0,0,23.17700970761697,6,0,2
11.135413069155613,38.21272828958943,2555.4796996296745,15,1,0,7.18783996354952,4,1,2
27.73137799359088,23.77736547210971,2969.4370991250903,14,1,0,15.9422951559543,3,1,1
21.48659275576098,88.08897425408014,2276.8374039312234,4,1,1,49.59972814675931,3,0,0
38.387104950433006,37.27991281451423,2459.095178006628,2,1,1,32.20520575580248,2,0,1
32.425101561415616,33.36837467325362,2858.826536669941,12,1,0,23.613790199116067,5,1,1
7.292551623174182,31.464721932894108,1362.302284818829,2,1,0,40.30200379959432,2,0,2
26.50180427670453,32.12460839418685,2986.9986155361403,1,0,1,4.443481971465807,4,0,1
11.0246874832653,46.77654611879584,1631.1806561186513,15,0,1,9.905164094056165,1,0,2
28.9977486481248,31.766357914665168,2869.981751080088,13,1,0,21.174524843664177,6,0,1
35.67776026374432,35.39204519595965,1026.6598875589193,5,1,0,28.873460572064666,4,1,1
27.27177274051298,78.67519433264587,1092.2617393890848,10,0,1,25.8614321144731,5,0,0
9.208797204576804,38.44330252544873,2190.835770939889,7,0,0,45.01406425480418,0,0,2
20.69752824184684,80.28959351832862,2825.9446796985785,7,1,0,4.796850374763883,6,0,0
30.443438218337057,32.26834764003653,1783.5131371314974,14,0,1,10.93572241052463,3,1,1
26.212695974162827,86.0889322268835,2400.07931313814,8,0,0,20.69858892182119,0,0,0
5.966061892372872,36.00463484379431,2922.4140740904386,1,0,0,35.620567897147204,2,1,2
12.977781880625278,36.94542162113839,2943.0000007538342,8,1,0,30.40587259059007,4,1,2
6.5658821154704405,48.98704618471683,2319.5526450811635,5,1,0,47.11505108714902,5,1,2
21.094454822705494,84.89225149373078,2585.9303915105475,6,0,0,11.54341244694182,2,1,0
37.62275890815128,28.260632303225474,1538.0405166439757,3,0,0,31.194438480744648,1,0,1
21.446001664623957,89.08897842372308,1312.0461025143345,5,0,1,15.09588235237747,5,1,0
25.00450760413473,85.58945213303147,1799.4447192127864,11,0,0,21.583096333888683,1,1,0
8.686778449973293,39.53267420089063,1775.5181973414244,11,1,1,29.835156192507316,0,0,2
12.32567893676993,34.9919312890618,1657.062942815819,14,0,0,5.954842030715452,5,1,2
6.380619615298597,41.2590404175853,1422.0169168847342,13,1,0,31.58226714392284,5,1,2
32.24926182268768,26.34947991330201,2885.3288869483467,10,1,1,0.300188655709821,4,1,1
31.13311082475269,22.009418937745323,1417.5185742420676,6,0,0,32.88407181948498,0,0,1
7.68726200757568,43.40061350673951,2682.553051038712,10,0,1,48.01295955534462,2,0,2
13.189256536641938,38.227263003215896,2368.2728859352937,8,1,0,27.40879460134463,6,1,2
8.393258479146263,36.21438795023438,1858.2264722725256,8,1,1,20.68851804780604,1,0,2
26.61328845423024,85.74376714176171,1306.9008847527855,1,0,1,22.48706504394513,6,0,0
26.681561513471195,35.423242333689785,2920.202193728218,4,1,1,16.829543757886462,3,1,1
19.28470609405943,82.6568384256108,2675.9321338828754,11,1,1,1.7980102869807502,4,0,0
26.521749746896926,73.45388413358289,911.9026538889152,7,0,1,4.221913017238743,5,0,0
25.376315805203355,20.99389019199055,949.0538951665249,10,0,0,47.14869882173813,5,1,1
27.097011468196072,73.57329512549961,1874.5246281116445,1,0,0,6.389452200397833,0,0,0
18.70799300721003,81.15766960612919,1983.1789042273765,1,1,0,37.14897340368339,6,1,0
28.823403291222817,23.831826367201465,2573.756062619439,7,0,0,49.62420154168152,2,0,1
23.282820240482497,77.15699558871094,1447.7509126589548,2,1,0,11.719052070726942,0,0,0
11.60044434313869,40.50859253746415,1626.5630274285545,12,1,1,23.886332864531536,5,1,2
25.98510084248233,84.51839019821789,1037.7177997100623,15,0,0,26.12734550484748,4,1,0
29.853666876666505,32.50532855955141,1007.9040387233445,4,1,0,15.409635421719276,6,1,1
7.902201855375912,36.837068305932775,826.4952916013262,8,1,1,16.999139791953617,2,0,2
13.721753763418956,42.21545111437372,2624.856032787581,13,0,0,48.59762323297702,0,0,2
25.9787436278718,79.96349908973409,1357.6923958362568,11,1,1,34.8816754776619,3,0,0
39.47398467189013,23.97649741561484,1405.96273284096,6,1,0,10.583187454579152,1,1,1
26.718375019170544,71.16135125228283,1488.9323484131849,6,0,1,11.801338350316504,2,0,0
30.904016113249,26.49511800754494,2335.7521955745124,1,0,0,6.728697733311689,6,0,1
27.5281312358318,81.00930258645914,1112.0650433657556,4,0,0,46.92288036682498,5,0,0
13.582423300474847,44.83576267828396,1807.0162868625828,8,0,1,48.694159490914615,1,0,2
32.31600121331458,31.991893188157967,2760.848344374598,4,1,0,44.63100615088709,0,1,1
27.331698539762623,34.29645641301721,1439.9851719980768,7,0,1,33.89011472459326,4,1,1
6.937345189225573,35.58256542257812,1493.7701364341938,7,1,1,28.394008703549684,1,0,2
22.548302601110823,79.74878609195844,2774.372928365581,8,0,1,38.84081904866098,0,1,0
37.61803729346491,32.781405474900204,1646.2911914798224,7,0,0,25.514018838241935,6,0,1
6.530345714236647,40.13008002579309,1858.4547074610575,2,1,0,13.263592299099075,1,1,2
34.08301382776741,31.767179408811565,2680.486298410765,1,0,1,26.090398238368124,0,1,1
9.548118122057318,33.035799920102846,1064.8279277191186,8,0,0,43.70183779408166,4,1,2
38.66737866376008,22.721421041328608,2289.6751585917773,6,0,1,9.29651586430667,0,1,1
18.12378038594486,89.42700508731716,1076.8262320171657,15,1,0,26.51371926945397,6,1,0
10.77064722555564,40.43491232663502,965.1298580677136,14,0,1,40.219487559610656,5,1,2
30.2311349009732,30.96874437224611,2632.325724237601,5,1,1,4.183796973456233,3,1,1
9.128380859679904,45.72049335515118,814.7897636088354,3,0,1,29.25166127578948,2,0,2
22.436644879359665,73.43921432941099,2377.489431506363,8,1,1,19.58847811141901,3,0,0
24.242911157592257,76.39275369470484,1680.5444830058018,14,0,0,10.739533924219725,5,0,0
31.24482713866238,23.036350191315385,1899.2270927163588,12,0,1,11.05844649817308,6,1,1
39.48258868504346,32.782816989219015,2353.9287539618063,1,0,1,32.11526300269883,1,0,1
14.025113906707466,36.81911667251995,2177.5034758646007,9,1,0,40.5270906153368,2,1,2
35.42592337805386,37.0979751792249,2573.825322421303,2,0,1,3.5962855412249475,3,0,1
14.064412298654815,47.51397502882268,2340.647820277793,11,0,1,13.719995692954418,2,1,2
9.41745017932352,35.16998197840816,1296.441794848291,5,1,0,40.96435076501969,2,1,2
7.213600535325259,37.08784859405229,1956.850081921156,4,0,1,39.31228698192768,6,1,2
12.10793095650683,46.56702294154428,2298.238531680101,6,0,0,19.5272325146922,6,0,2
6.706002000967271,30.991319330134527,2832.4493743334738,0,1,0,44.90092780866352,1,1,2
34.22702962708419,27.621869726331937,1444.711684247594,5,0,1,37.89464441226752,5,0,1
31.564132400474627,30.808117636087864,1147.1237491771246,0,1,1,24.12543787571573,1,0,1
37.83007323483656,36.28456903051096,2920.277053203269,1,0,0,18.94184724041856,2,1,1
18.1681165171838,88.47535873741609,2449.328071384639,11,1,1,10.378505518163411,5,0,0
30.245475252712087,37.41576869727348,2404.063391794396,5,1,1,13.014057922703358,3,1,1
33.07418817748097,38.5243285911782,918.7527873167056,13,0,1,13.834386614877095,5,1,1
5.210744815500564,41.261208990076526,1572.8682788501271,1,1,1,37.73156722902517,4,0,2
27.867331795808937,88.61514507892299,931.5210838565134,6,1,1,44.160761765292655,1,0,0
35.273280361563856,23.279486262947124,1903.677675287188,2,1,0,3.51718707560848,1,1,1
27.553869425282667,88.24992805241959,1689.4190531536492,1,0,1,42.67315363796001,4,0,0
6.949488900913833,49.24256884889819,1793.9017597425045,10,0,0,6.651241641887252,4,0,2
14.339658839275671,45.87752590893162,1107.7320031960394,14,0,0,7.506580511793875,0,0,2
29.51162682734661,23.345868292467514,1991.9510606201668,8,1,0,34.36444324899483,4,0,1
12.905190417582698,49.69724621038937,1115.4363865638934,10,1,0,5.207392360211744,3,1,2
13.31405544217554,38.92642368734807,2427.100763169473,4,0,1,21.296226574813748,3,1,2
19.11201124371456,79.0578242237769,2839.3090283200454,12,1,1,42.70349363229017,1,0,0
10.199407087747836,42.776521720010194,1015.9904974112094,7,1,0,16.139420296538926,6,1,2
7.944157247588707,49.11960897674688,2113.3744040982474,9,1,0,17.008700565152097,2,1,2
35.97957934556516,34.07130110609941,2930.133355050646,11,0,1,2.2235407122072117,1,1,1
22.87008069546153,85.65687817358764,2024.781579507341,10,1,1,1.1479363448490876,1,0,0
19.55614377822801,86.23155145798198,1481.8734426016645,10,1,0,0.5903354701865926,2,0,0
11.057772967307269,34.111577349534414,2260.430847994982,0,0,1,32.51408861722117,2,1,2
7.519437266778106,32.7412023930828,2901.011391161612,13,0,1,38.65072587813015,6,0,2
11.933490763378437,40.86341778671551,1005.1776860193788,3,0,1,45.79018092633,1,1,2
13.79032692785899,47.532448371536674,1820.620454624056,5,0,1,43.3216405016089,6,1,2
25.94075986370175,81.14559620946207,2203.5199987695487,10,1,1,19.8719347809146,3,1,0
10.72631074068552,42.66276085141163,1494.0515054815437,10,1,1,4.238888009032404,6,0,2
32.76375000381489,23.592216122981668,2150.802894970134,2,1,1,29.85733694067409,4,1,1
14.604889287162484,45.33362620548754,1514.383582191242,6,1,0,24.453445353743568,2,1,2
29.666600003489663,20.433259977114155,1227.2640294036437,12,1,1,19.13807794554826,0,1,1
20.376736415827324,73.47714123330687,2830.1800636557964,14,1,1,16.30916819206321,5,1,0
30.5610485255988,25.718050156916124,1217.0174235805655,10,1,0,48.82784514560418,5,1,1
37.33405880017057,34.33570426897353,2677.4731821559444,5,1,0,44.97786809792486,3,0,1
21.752577664020546,77.84575444018053,1272.7589768320358,8,0,1,47.32490834445005,5,0,0
24.007751716272757,87.33650929035144,2761.0423063458666,3,0,1,32.33584787211072,1,1,0
25.09553279395742,79.87240278822233,1927.505889970104,14,0,0,33.63972703034724,6,0,0
7.427013226837319,31.60104682561888,2900.888448855388,8,1,1,16.662351944499893,1,0,2
6.673447316453136,38.39255498630493,1938.73288863936,7,0,0,31.733464454881783,2,1,2
18.965303180661227,89.81070768116885,2237.17645848558,3,1,0,9.469924424401016,5,1,0
27.10117053876898,25.59872416551774,1207.7220718065294,15,1,0,6.9484831294520655,1,1,1
14.872353709496409,30.8436888951263,2131.470886100196,10,0,1,46.68363090279499,5,1,2
21.997565661892,86.23637594267376,1135.573533504223,8,1,0,7.017132021799616,5,1,0
20.4851927796178,84.91452939394021,811.1047300495295,4,1,0,18.37767883538248,1,1,0
39.21124517382968,34.584093763272286,1168.593349200718,4,1,1,20.05265867420564,6,0,1
26.38913561510062,70.21243692017394,2572.3249693749576,1,1,1,25.01701819702054,1,1,0
28.992686650372995,21.88783449606771,2266.4107467653293,9,1,0,36.99575361130636,2,0,1
36.35055841873142,22.291058340941635,1977.851630704326,13,0,1,33.10796213352271,5,1,1
9.18830499556364,36.43287105426272,837.2984723424754,13,0,0,14.275553051262952,1,0,2
25.41402820125188,33.47839357512568,2072.7815166461023,5,1,1,24.340927248851497,1,0,1
11.62415916250181,33.01745987242018,1288.7273842920151,0,1,0,6.764709236301236,3,1,2
27.065747322000107,25.40266354257169,1346.333590499782,7,0,0,47.85839281100975,2,0,1
26.981026050274167,22.07120070006928,2426.3814803237624,10,1,0,40.360160631909615,3,0,1
23.20212601336118,87.6908572129785,2475.1577398701384,8,0,1,39.66640502302367,4,0,0
5.0687892280879145,39.76054191982362,1602.8943374270389,13,1,0,39.71701641221403,3,0,2
5.200110631203641,49.15197568475645,1672.0342643501472,6,0,1,45.93881342396337,6,1,2
34.409359485457216,28.354152563621533,2419.5584858911016,8,0,1,37.51319693382168,3,1,1
9.40387882740782,33.11538778547158,1196.0798700420955,8,0,0,31.48018540991062,3,0,2
31.06419346625039,38.50878956729089,1773.9826816529994,14,0,0,8.430814796659597,4,1,1
9.496838899092593,33.28560065307406,1595.6297420135857,5,1,0,27.22702433410046,1,0,2
18.01999624785718,76.08448072767312,2888.9205991769604,15,0,0,27.84365355912588,6,1,0
23.793632971513365,81.57105613488756,2524.0988340416284,7,0,0,10.77776072449761,1,0,0
11.647889120863477,42.06434211620268,2917.0194773193207,0,0,1,30.046894061323243,5,0,2
25.814061212015737,30.592083021920008,2973.6741071715014,4,0,1,8.867279849966375,3,1,1
28.120893756564648,32.47700821280929,2558.445224434852,12,0,0,9.03263446833068,0,0,1
20.58136928321607,84.2087305934976,1912.1171237575488,2,0,1,7.079946251276937,0,1,0
14.604640845115211,35.9033317726356,2856.6989602818217,0,0,0,49.43842945093443,4,1,2
24.92361733789445,74.65380117331051,2587.1651774369147,2,0,1,28.134453564118093,6,0,0
21.559133184502784,81.94348316810525,2010.902507586838,12,0,0,11.68715530642362,4,1,0
22.652500445277013,84.97649925739942,1410.1023833657628,0,1,0,8.030899271277757,3,1,0
35.434967326388936,34.137828296258306,1317.3623655118415,4,0,0,19.69804394390129,5,1,1
12.801102453612195,47.96225646714747,2302.31008363915,4,0,0,18.44402345670821,1,1,2
27.713487825906483,85.84709313558669,1940.5594133250304,9,1,1,1.8024310329312287,3,1,0
13.928507219803109,41.15336354474323,1388.7843594369865,11,1,0,41.78182016536775,1,1,2
31.23830050218371,28.27284323066073,1700.2589926824924,11,1,0,25.336663723936624,0,0,1
26.50335200216755,32.009747487592406,2735.289975872633,11,1,1,20.438571829374748,1,0,1
8.17878463035979,39.69214099423832,1009.780457191744,4,1,0,49.23021992652842,1,1,2
31.4256259903196,36.36880191150863,2204.36557881789,5,0,0,0.8808012062300141,0,0,1
30.988273124050668,32.06595735667556,1356.950024589857,11,1,0,18.431534655953897,5,0,1
23.85789650851131,78.3690134918439,2889.10162787009,5,0,0,13.789228423607664,3,1,0
30.890468854934124,37.08022858136616,1777.0332196735958,14,1,1,36.846767523822,4,0,1
20.30398244425706,76.30202195305289,1517.9576846924388,6,0,0,0.7451618250977787,0,1,0
26.21348706490383,73.39200309788438,1392.0219808416264,9,1,1,2.501041999828646,0,0,0
36.26421051112649,35.0857747473027,1263.14666400868,9,1,1,31.029587229607287,5,0,1
24.094460826804585,80.75763295542617,1547.858371664866,10,0,1,11.29672682811458,6,1,0
24.883049135189232,88.97009149214057,2033.1214410159453,15,0,1,1.9604929799483528,2,0,0
25.640516376139946,30.798589358724783,873.7623331827539,1,1,0,29.5687948999746,4,0,1
12.035403789839757,48.567389664836526,918.6586492792906,6,1,1,45.11844606474716,1,0,2
5.632688318800863,31.414058276129687,2973.494420499645,2,0,0,4.488319237705063,4,1,2
10.118219763914285,34.123990925538685,2026.1258359231967,13,1,1,4.377613581641793,2,1,2
27.45803435204744,37.77819763953234,1974.430884572748,6,1,1,20.977854007860063,0,1,1
10.064055942271596,46.90056589868675,1668.2207456627548,0,0,0,2.678793214756636,2,0,2
32.59918248402683,36.21564367086992,1827.420521706318,4,0,0,36.90070721752501,2,0,1
22.88278410661245,81.00962424664141,2382.425508020474,6,1,1,17.505286180609207,1,1,0
12.975989868851382,36.73456505165633,2997.728235810153,9,0,1,7.371802823832018,5,1,2
27.376573382309587,84.52316460554374,2367.148844832758,11,0,1,18.267821187003342,3,0,0
19.59454688001646,89.34910953932008,2018.6479356585803,7,1,1,37.59289667770842,0,0,0
19.65366242593206,80.34004582060643,2936.4615286694343,5,0,0,41.19957052331496,1,1,0
6.54653553123751,47.03540661839335,2326.1857528984337,0,1,1,2.329141064417289,6,0,2
25.48345721796664,39.37454816320802,2285.3485378446685,5,0,0,22.44016549396526,6,1,1
25.57256012625229,78.90243514233941,1694.5515259360022,15,1,1,46.377810120310784,5,1,0
20.820396596930895,76.96472575597323,899.7208651938004,0,0,1,9.35393515424942,2,1,0
5.650210491990287,31.405309084058285,2636.241752006223,6,0,1,14.374015732202544,0,1,2
30.53105867061108,22.94205704192992,843.8852810927674,14,1,1,32.32535340848051,0,1,1
9.447771648719552,30.070730990560747,1986.285337598093,7,0,0,11.889321675561144,3,0,2
13.708479283055292,35.38516278375559,2360.4170924149503,9,1,0,44.62066294775892,6,0,2
18.40909433653282,75.18134736592151,1104.146960804495,6,0,1,38.45097819327599,1,1,0
19.960634447608623,81.43483391074197,1209.8591687782869,13,1,1,26.888270146875804,3,1,0
27.94467301005284,33.233033502234015,2260.119509103396,6,0,0,32.6762904933803,0,1,1
23.2344385655048,82.44826172066514,2593.5646110025345,4,0,0,39.95923162325266,3,0,0
32.942715580032825,34.920959840623155,1332.935363058867,7,0,1,11.18650915574963,4,0,1
11.618383578561694,39.39582168262138,1831.83426530998,4,0,1,9.127682516132497,5,0,2
11.929568396091865,38.838774689643785,2735.583312428593,12,0,0,46.78885045905615,0,0,2
6.014315404747136,37.5960292986037,1335.786625516806,13,1,0,40.91563234813805,2,1,2
21.28411103288819,83.53732490429962,1752.2564403845922,15,1,0,7.009788640907599,2,0,0
7.497380300294671,46.83003248243566,843.4601772922235,13,0,1,32.67510893663897,0,0,2
31.581012337449696,20.861873687572093,2563.793188075169,6,0,1,10.630595747906602,4,1,1
18.91627999928465,75.08026743261047,2878.9186992221958,3,1,1,3.2006023441778386,4,0,0
25.130138223287634,85.95386895305916,2431.895117931138,14,1,1,39.77458992932307,5,0,0
9.738436018397817,34.3669218106258,1979.2106785119508,1,1,0,22.66078942742753,1,0,2
39.10005428693767,30.31908895846663,2267.974064511546,5,0,0,10.232305110293304,4,1,1
9.037445026943704,34.91654608334376,860.8752803970725,0,1,1,26.175202555545106,3,0,2
36.2161329681112,26.674445812263887,2602.819062034373,9,0,0,9.431913162016087,1,0,1
36.88734231563886,27.898940531990377,821.0387272108441,7,1,1,27.527877865930105,6,0,1
24.00489247072914,83.51463507376982,2781.667882999844,10,0,1,5.439391763438778,0,0,0
27.432959017334134,38.00109719532029,2535.385697542978,15,1,0,48.211074349438896,0,1,1
6.201189754543139,44.34796053650882,2212.7426683632766,9,0,0,20.4638589746437,1,1,2
28.108317001304805,20.29379241249012,2180.11815745663,6,0,0,14.21403139293232,2,1,1
12.895690685167118,48.8696365100439,1426.0163414350204,3,1,0,48.10216858476967,6,0,2
31.20670117593342,39.82410524577035,1041.8115970621652,12,1,0,11.062510744762,5,0,1
21.990201879177665,87.61292308871558,1615.0523428537433,9,1,0,44.99351393624746,0,0,0
26.213705896500606,80.0370545942782,2138.5496539387163,3,0,1,44.88081750224865,5,1,0
25.423664532210488,77.79401834687863,864.2682694382571,6,1,0,43.62456395475105,0,1,0
24.66239563635076,82.28581793240801,916.115464053436,3,0,0,17.62227499106724,3,0,0
27.996738474697917,80.2214147295698,2413.633003415144,15,0,1,40.5009062731225,5,0,0
39.50947343219144,39.73907930687668,2216.0756729334803,10,0,0,48.13391067201646,1,1,1
36.46992486451549,22.73597599804317,2210.5292175770824,14,1,1,39.87732736892836,0,0,1
29.783863452550104,32.84993706383877,1898.3429324470735,10,1,0,31.193914369969704,3,1,1
5.475961146817196,34.6475677026937,2955.381553146169,0,0,1,25.33390759610742,4,0,2
18.438251553286804,81.62346344380688,1741.410547180377,9,1,1,18.57641223691189,0,1,0
27.162649783340644,22.37235958423945,1272.7389088779792,11,1,0,3.210828143426736,0,0,1
25.5814419450354,84.71479888489256,1236.462662449156,12,0,1,42.29992711453077,6,1,0
20.88911387112409,82.39056142562792,800.810382464511,7,0,1,49.6656333436726,2,1,0
8.099831843824047,45.73446995202427,2804.39079772506,1,1,0,22.264652370972357,5,0,2
18.741902136625285,86.31216355063583,1644.3927263413293,2,1,0,40.33845020240492,2,1,0
26.9749280184768,24.999465677955847,1014.153310586374,11,0,1,18.690578558235654,4,1,1
25.04338296761965,20.222993710960036,2113.7154716720534,3,0,0,25.34700927075403,6,1,1
8.412253041654413,48.98677811216348,2783.332061438188,1,0,0,41.79298205125186,3,1,2
30.903373728667496,33.83424038330255,1190.8664707268704,0,1,0,9.166423135445346,1,1,1
23.418441186425067,79.54738109396723,2948.565056392852,4,1,0,0.2649460331250297,6,1,0
18.906208863423345,76.96830078247905,1320.1202458475163,10,0,1,35.89357283194442,0,0,0
38.94925542767559,38.96792746942136,1417.622911263063,10,0,1,42.72006108699464,2,0,1
26.207679200393613,87.05037203560336,1483.4138335928446,4,0,1,15.280622919317894,2,1,0
21.13112413789748,74.71506321136702,1352.6336385933091,15,1,0,48.15218581527328,0,0,0
27.92033348895186,75.99043234508048,1735.3012668479305,8,1,0,49.41522828862448,5,1,0
25.06593281084,89.07292437662656,2584.923456731955,9,1,1,7.649471273142888,0,1,0
13.342737170720412,37.62437039875768,1384.256535252393,13,0,1,14.92581932741754,4,1,2
18.511951482333167,76.7017462826961,1628.5225793564025,15,1,1,12.925204486431548,6,0,0
21.669881799111053,86.37501939947359,2159.3724475994186,12,0,0,18.800827914629203,6,0,0
35.28141297372657,39.40724513438951,804.4882400574672,7,1,1,27.27339558431212,4,0,1
7.312619080087892,40.34685360149823,1867.3480856609635,9,0,0,33.82746708072218,2,1,2
31.615535547566168,36.27616466222837,1950.0097503146928,13,1,0,16.622130644550253,1,1,1
24.17421342113573,89.80340274414053,1735.554555989389,10,1,1,11.883883351045071,1,1,0
9.694271994671912,34.84651043229222,1273.5978145610147,2,0,1,23.04024977096257,6,0,2
14.787732208182018,38.48561112869962,1115.745435560172,6,1,0,5.665131559545921,1,0,2
13.821607630369668,31.93875911000496,2214.5300943307084,4,1,0,35.45303035605574,2,1,2
22.870481284986926,88.18747337731429,1620.1857592939025,11,1,1,15.880124394974754,6,1,0
5.774800586769815,33.40943286645252,1707.7896455346304,7,0,0,9.112152354293872,6,1,2
24.325778295170995,84.3160115774914,2669.607075545991,0,1,0,19.99094252218828,2,1,0
23.37469520064869,82.33617618706486,2374.7079590249627,12,0,1,7.360563121677899,0,0,0
19.46165358976296,75.63387840119425,2442.8617531905024,3,1,0,17.364056973050385,5,0,0
13.13571934343846,34.27133227355474,1449.439654485655,7,0,1,3.8963917346024113,3,1,2
18.33707065248908,80.75302386156196,2020.1724115097177,3,1,0,38.437611923619045,6,1,0
32.19831003908529,33.22484092391996,2862.723327927808,6,0,1,42.733394096705375,4,1,1
20.88659555470914,89.93616558213228,1038.0946196467469,15,1,0,34.8655081411307,4,1,0
24.971642863947604,82.20708715088708,937.2884393315912,13,0,0,12.33641851108363,3,1,0
13.63126649040873,36.30707868282551,1135.2362085110506,9,0,1,35.46048893645611,0,0,2
37.34042041085072,31.389887785414597,2304.277553893321,2,0,1,47.58616498862408,2,0,1
29.203416098422025,37.74578483629997,1373.1813045564868,5,0,0,30.81271812307505,5,1,1
24.028815726623712,74.15573973161786,814.4770741710302,1,1,0,25.351343521952792,1,1,0
21.266057082894072,87.53503890362117,1654.105275112859,14,1,1,11.432545827573598,0,1,0
36.235707556017765,39.60763952077357,1792.456303936121,12,0,0,44.197627386414105,2,0,1
27.50610180785397,34.481989222578164,1667.905088287195,11,0,0,34.99878359969883,5,1,1
25.49831487729537,34.910985765615834,2818.0348159603373,1,0,1,20.856482863448782,5,0,1
11.688119027588192,44.44330496871711,1751.3628338240514,7,0,0,38.33983412573114,5,0,2
26.366233480878392,75.38226572649722,1189.4282275220314,13,0,1,20.488953799035126,1,1,0
35.20172981670085,32.2584288648348,1488.0587797652845,9,1,0,28.765030376774803,2,1,1
34.25905529494927,22.716627087194723,2569.68318764819,10,1,0,3.136951219425088,0,1,1
38.66232173349746,35.82941361704699,2304.5194021067164,6,1,0,12.769106480061865,3,1,1
23.566153677429043,83.82479267531869,957.3377435605846,0,0,0,25.426088974852245,5,1,0
37.58813445742603,35.728272319231266,1005.9700055950268,7,0,0,7.4229429098430275,6,1,1
5.052927988323663,36.38278558152494,1135.863334417617,10,0,0,4.756482687420349,4,1,2
22.929526115919124,84.88150971892448,2327.1161490621816,8,0,0,42.7229969524312,5,1,0
11.826552713073893,31.916800861152275,1973.4001242379345,6,0,0,17.975259760313776,2,0,2
25.837544038307275,78.93516761101215,1963.838279193315,14,1,1,28.248583892820005,5,1,0
21.168547938533813,84.44015091633243,2819.445429092033,13,1,1,9.15797052649171,1,1,0
22.12866413498316,78.07876176431432,2517.098080495753,1,1,1,24.305829405103392,5,1,0
22.390425930250785,70.58115669640247,1126.201404058857,12,0,0,0.3846104796991767,4,0,0
33.706771221458375,35.054481871905374,2979.5969955031896,2,0,0,33.878656663665055,3,1,1
